comment_id,comment_text,comment_published_at,comment_updated_at,author_display_name,like_count,reply_count,channel_subscriber_count,channel_video_count,channel_view_count,channel_created_at,channel_description_length,video_comment_count,text_length,word_count,emoji_ratio,uppercase_ratio,special_char_ratio,repeat_char_ratio,unicode_weird_ratio,invisible_char_ratio,masked_keyword_ratio,stretched_word_ratio,slang_ratio,slang_distortion_ratio,any_obf,llm_label,llm_confidence,llm_reason,llm_source
2115,Ngamok,2025-03-16T15:12:58Z,2025-03-16T15:12:58Z,@AwaluddinMustofa-wx4yp,1,0,5,0,0,2024-01-10T12:04:00.390241Z,0,206,6,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
53504,"17:57 fajar mirip sad, di film inside out",2025-04-24T11:40:01Z,2025-04-24T11:40:01Z,@aliffiachoice,0,0,15,9,3092,2018-05-27T02:30:18Z,52,1566,41,9,0,0,0.048780488,0,0,0,0,0,0.222222222,0,TRUE,,,,
65966,"J6 dengan ban yang  dibesarkan dimana torsi nya jadi turun , tapi masih bisa naik tangga cukup jauh itu luar biasa, berani bertaruh si Fortuner atau Pajero 4 X4 ngak akan kuat nanjak di tangga.😊",2025-12-17T08:54:22Z,2025-12-17T08:54:22Z,@herkbgr,0,0,1,0,0,2022-04-28T12:57:25.956884Z,0,266,194,34,0.005154639,0.020618557,0.020618557,0,0.005154639,0,0,0,0.058823529,0,TRUE,,,,
11378,saya hampir tidak menemukan buzzer di kolom komentar.. apakah tanda youtube lebih sehat dr pd titod? yg komen dsini nalarnya pada berkembng,2025-04-23T15:47:24Z,2025-04-23T15:47:24Z,@rendrachannel9658,1,0,75,21,15218,2018-01-16T07:27:38Z,31,9212,139,22,0,0,0.021582734,0,0,0,0,0,0.136363636,0,TRUE,,,,
31820,Hah setuju aku kalau memberdayakan kantin sekolah,2025-01-23T23:57:05Z,2025-01-23T23:57:05Z,@lern_Out_Documentation,0,0,6,27,3362,2019-05-01T20:35:37Z,373,3085,49,7,0,0.020408163,0,0,0,0,0,0,0,0,TRUE,,,,
22951,🌭🌭🌭,2025-03-31T16:17:24Z,2025-03-31T16:17:24Z,@poolskabee,0,0,0,0,0,2019-12-07T06:08:10.523278Z,0,5272,3,0,0.05,0,0.15,0.05,0.15,0,0,0,0,0,FALSE,,,,
5132,Keren bang,2025-04-21T08:34:58Z,2025-04-21T08:34:58Z,@SainSanggulan,0,0,7,2,23,2024-12-09T08:47:01.685105Z,0,829,10,2,0,0.05,0,0,0,0,0,0,0,0,TRUE,,,,
15154,alangkah baiknya bonus demografi di arahkan ke hal pendidikan terlebih dahulu soalnya orang kita kebanyakan meremehkan perihal pengetahuan. memang lucu sih pemikiranku😂,2025-04-21T19:57:26Z,2025-04-21T19:57:26Z,@1Core.,0,0,1,1,88,2020-09-24T20:28:30.936889Z,0,9212,168,22,0.005952381,0,0.011904762,0,0.005952381,0,0,0,0,0,TRUE,,,,
39589,4:50,2025-06-30T11:47:12Z,2025-06-30T11:47:12Z,@赖翱鹰,0,0,9,0,0,2018-03-08T02:32:18Z,0,1233,4,2,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
20437,Nitip3,2025-04-19T15:22:11Z,2025-04-19T15:22:11Z,@RADITYAKUSUMA-n9r,0,0,0,0,0,2025-04-17T14:18:18.467708Z,0,2080,6,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
291,Halah jembot,2025-04-19T06:14:15Z,2025-04-19T06:14:15Z,@IkyZ3,0,0,75,3,3398,2020-07-14T06:08:18.368214Z,46,44,12,2,0,0.05,0,0,0,0,0,0,0,0,TRUE,,,,
49005,"chef renata cantik banget, lucu banget kasih makanan ke piring chef rudi",2025-04-22T07:28:03Z,2025-04-22T07:28:03Z,@nadiyaTrijayanti0137,2,0,0,0,0,2023-11-24T05:38:20.995773Z,0,1368,72,12,0,0,0.013888889,0,0,0,0,0,0,0,TRUE,,,,
1419,Yes,2025-04-13T11:39:23Z,2025-04-13T11:39:23Z,@StoryWathsapSaya-cb8hp,0,0,6,5,627,2023-05-05T11:48:55.024456Z,22,324,3,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
20932,"Kadang gua penasaran, itu yang duduak di bangku bangku kuasa, nonton video video ini ga ya?",2025-04-05T23:56:54Z,2025-04-05T23:57:11Z,@mugy9356,0,0,165,2,1734,2016-11-07T11:51:49Z,10,5272,91,16,0,0.010989011,0.032967033,0,0,0,0,0,0.125,0,TRUE,,,,
61993,"@atharkhairan6123mas nya kenapa si kaya punya sakit hati banget sama om mobi dari diatas komentar nya 😅,dulu beliau bangkrut wajar dunia bisnis pasang surut,om mobi ga review mobil supercar / sport karena om mobi mungkin ga berani kencang kencang karena basic nya bukan pembalap beda seperti om fitra yang sudah biasa track dan sering megang mobil yg sudah diatas standar pabrik,kurang kurangin mas dan benerin bahasa nya yang kurang enak,dari dulu beliau memang sudah punya dari kedua orang tua nya dan selalu bilang “ dulu kami pernah punya” dan om fitra eri pun mengetahui nya,saya pengikut om mobi,om fitra ,mas ridwan dari 4tahunan,dari video yg mereka kasih ke penonton bahwa mereka bertiga mempunyai skill yg berbeda beda,bukti nya om mobi baru berani belajar balap setelah belajar dari om fitra,belajar ngedrift dll dari teman teman youtuber.",2026-01-11T14:18:01Z,2026-01-11T14:18:01Z,@rakapangestu4297,0,0,0,0,0,2014-08-29T11:35:26Z,0,408,850,141,0.001176471,0,0.018823529,0,0.001176471,0,0.009411765,0,0.056737589,0,TRUE,,,,
1130,❤❤,2025-04-16T11:17:00Z,2025-04-16T11:17:00Z,@RotNa-s2o,0,0,0,0,0,2025-02-22T11:06:20.418888Z,0,280,2,0,0,0,0.1,0,0.1,0,0,0,0,0,FALSE,,,,
50960,"Ini blm seberapa, klo kebakaran lbih panas lg. Wahhh mereka mncoba gmn beratnya jd damkar jg nahan panas, emg damkar tugas yg mulia",2025-04-22T02:25:45Z,2025-04-22T02:25:45Z,@ernasari_s,1,0,14,21,9021,2014-10-28T02:16:45Z,237,1921,131,23,0,0.015267176,0.022900763,0.007633588,0,0,0,0,0.304347826,0,TRUE,,,,
53569,Farmilliar 15:53,2025-04-23T11:45:51Z,2025-04-23T11:45:51Z,@cahyasony1421,1,0,9,0,0,2018-04-25T03:17:31Z,0,1566,16,3,0,0.05,0.05,0,0,0,0,0,0,0,FALSE,,,,
10534,"For Admin : 
Kenapa kau menertawakan narasi Bonus Demografi ala Gibran ? 
Seolah tidak yakin akan berhasil. 
Sedangkan muncung kau bilang negara sekelas China dan India saja pun hampir gagal.. 
Seandainya pun gagal, seorang petarung tidak akan pernah menyerah. 

Dikonten ini kau terlihat pintar karena tidak ada lawan bicaramu dek. 

Masyarakat sudah tau saat ini banyak media yang didukung ... untuk menyudutkan pemerintah, mungkin saja termasuk kau ini. 

Masyarakat pun sudah pernah disuguhi tontonan dimana dulu Prabowo dan Jokowi bermusuhan.. persisi seperti yang kau lakukan saat ini dengan menyudutkan Gibran. 
Tapi..kemudian mereka malah jadi satu 👬 
Bukan tidak mungkin juga suatu hari nanti kau akan mendukung dan membela Gibran mati-matian karena kepentinganmu..
Ha ha ha ha ha ha 😂🤣🤣 
Manusia.. manusia !!!

Sudahlah dek..film mu ini sudah sering kami tonton bahkan sebelum kau lahir.",2025-04-26T01:42:29Z,2025-04-26T01:42:29Z,@muslimjuni8655,0,11,1,0,0,2018-06-23T07:28:00Z,0,9212,897,131,0.002229654,0.025641026,0.036789298,0.002229654,0.004459309,0.017837235,0.003344482,0,0.129770992,0,TRUE,,,,
10906,Beda jauuuh sama yg dislikenya disembunyikan😂,2025-04-24T14:24:07Z,2025-04-24T14:24:07Z,@TutiSugiarti-sd2lv,0,0,0,2,30,2024-06-13T12:20:59.377627Z,0,9212,45,6,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0,0,0,0.166666667,0,TRUE,,,,
30680,"Oia baru ngeh, lu kan bagian dari close the door. 
Punten bang, gw skip dulu ah liat vidio elu yg ini 🙏🏼",2025-01-25T08:52:48Z,2025-01-25T08:52:48Z,@haryantobudiman6276,0,0,8,0,0,2018-09-13T21:18:49Z,16,3085,104,21,0.009615385,0.019230769,0.048076923,0,0.019230769,0.009615385,0,0,0.333333333,0,TRUE,,,,
48357,Tumben chef juna ngakak2 yahh😂😂,2025-05-24T03:29:59Z,2025-05-24T03:29:59Z,@muhsahrul5245,0,0,0,0,0,2021-03-12T23:18:11.485735Z,0,1368,31,5,0.032258065,0.032258065,0.064516129,0,0.064516129,0,0,0,0,0,TRUE,,,,
5707,Devanikeikndkjbkjdkjnklkhhidnbbnmnomnrbhxmlmjhhjjhhhjkdekfbfhkrh😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂3,2025-11-18T03:50:29Z,2025-11-18T03:50:29Z,@rahayunurlaela2773,0,0,0,0,0,2021-06-28T05:02:08.559427Z,0,817,183,2,0.005464481,0.005464481,0.644808743,0.016393443,0.644808743,0,0,0.010928962,0,0,FALSE,,,,
61493,Justru ini yang ditunggu 😂,2026-01-08T18:18:16Z,2026-01-08T18:18:16Z,@volvo_alil_fla.,12,0,66,3,246,2019-04-02T09:33:47Z,160,1193,26,4,0.038461538,0.038461538,0.038461538,0,0.038461538,0,0,0,0,0,TRUE,,,,
57534,Sempak Basuki karaaa,2025-01-13T15:16:32Z,2025-01-13T15:16:32Z,@bangdone_s,0,0,2,0,0,2020-09-19T06:19:37.302663Z,5,108,20,3,0,0.1,0,0.05,0,0,0,0,0,0,TRUE,,,,
6257,Bisakak,2025-12-15T22:46:21Z,2025-12-15T22:46:21Z,@FadlanFarid-l4m,2,0,45,172,29746,2025-09-24T12:05:40.67103Z,0,817,7,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
7453,Jelek banget film nya fros,2025-04-11T05:28:26Z,2025-04-11T05:28:26Z,@HamsiahMuhammad,0,0,0,0,0,2023-06-09T13:20:39.820556Z,0,524,26,5,0,0.038461538,0,0,0,0,0,0,0,0,TRUE,,,,
5955,Saran aja kata kata cuk / kata jorok lainya di hilangkan bang. Karna banyak anak kecil yang menonton. Supaya anak anak nggak ikut kata kata yg jelek...,2025-05-09T02:37:33Z,2025-05-09T02:37:33Z,@dharusriwibowo9234,0,0,0,0,0,2018-10-27T17:34:29Z,0,817,151,26,0,0.01986755,0.039735099,0.006622517,0,0,0,0,0.153846154,0,TRUE,,,,
66283,OAD ,2025-11-26T02:56:49Z,2025-11-26T02:56:49Z,@CAPEDRUISADER,1,0,0,0,0,2024-11-21T03:13:19.538076Z,0,611,4,1,0,0.15,0,0,0,0,0,0,0,0,FALSE,,,,
38729,"Desy ya Allah ....bukan hanya cantik tapi cerdas, positif vibes , no julid, menerima masukan dengan baik, ahhh lopee❤❤❤❤",2025-05-02T12:00:24Z,2025-05-02T12:00:49Z,@NurAfnah-vq3fr,0,0,0,0,0,2023-04-13T23:16:14.644221Z,0,848,120,18,0,0.016666667,0.1,0.025,0.033333333,0,0,0.016666667,0.055555556,0,TRUE,,,,
53331,Sama😂😂😂,2025-04-22T04:11:35Z,2025-04-22T04:11:35Z,@CANDYGALAZA,0,0,0,0,0,2025-04-02T13:21:28.553347Z,0,1056,7,1,0.05,0.05,0.15,0.05,0.15,0,0,0,0,0,FALSE,,,,
13908,Knp muka fufufafa terlihat tertekan,2025-04-22T05:16:23Z,2025-04-22T05:16:23Z,@danialabdullah1993,0,0,41,27,2747,2014-01-04T20:04:42Z,25,9212,35,5,0,0.028571429,0,0,0,0,0,0,0.2,0,TRUE,,,,
26966,BG FEERY TOLONG BAHAS TENTANG FENOMENA GUS DAN HABIB DONG. BANYAK YANG MERESAHKAN SEKARANG.,2025-01-29T06:18:45Z,2025-01-29T06:18:45Z,@angga7377,0,0,0,0,0,2018-02-04T15:12:41Z,0,3531,91,14,0,0.835164835,0.021978022,0,0,0,0,0,0.071428571,0,TRUE,,,,
4040,Ke 10,2025-04-22T04:49:54Z,2025-04-22T04:49:54Z,@NaviAzael,0,0,0,0,0,2023-10-12T08:08:00.544695Z,0,741,5,2,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
24887,Semangattt!,2025-03-31T14:17:24Z,2025-03-31T14:17:24Z,@BANGKAIN,0,0,0,3,39,2024-01-02T00:29:18.263196Z,0,5272,11,1,0,0.05,0.05,0.05,0,0,0,0,0,0,FALSE,,,,
4249,Akhirnya dapet jakpot besar setelah coba-coba di 𝘈 Е 𝐑 𝘖 𝟾 𝟪. Kamu kapan coba? 🥙,2025-04-21T16:14:29Z,2025-04-21T16:14:29Z,@39ZAjAyCsr,0,0,0,0,0,2025-04-19T07:11:43.910545Z,0,349,80,17,0,0.075,0.125,0,0.075,0,0.0125,0,0.058823529,0,TRUE,,,,
32545,P  E  A  !,2025-01-23T15:06:50Z,2025-01-23T15:06:50Z,@cabaihitam2932,0,0,1,0,0,2016-09-25T23:43:59Z,0,3085,10,3,0,0.15,0.05,0,0,0,0,0,0,0,FALSE,,,,
51452,Iya lagi _-,2025-04-22T06:19:54Z,2025-04-22T06:19:54Z,@evakarimah2714,0,0,14,3,4199,2015-07-08T01:42:42Z,0,1921,11,3,0,0.05,0.1,0,0,0,0,0,0,0,TRUE,,,,
33649,"Ternyata main di А Е R 𝘖 𝟪 𝟪 itu gampang banget buat menang, hasilnya luar biasa! 🍫",2025-04-19T14:25:31Z,2025-04-19T14:25:31Z,@0KwtmpjfRS,0,0,0,0,0,2025-04-19T05:34:26.572547Z,0,80,83,17,0.012048193,0.060240964,0.096385542,0,0.048192771,0,0,0,0.058823529,0,TRUE,,,,
62762,Ke 8,2025-12-24T09:05:14Z,2025-12-24T09:05:14Z,@AttharSulthan-p2z,0,0,0,0,0,2024-12-03T13:50:07.739831Z,0,933,4,2,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
10010,"Ga kebayang kalau mas wapres tiba² disuruh ngomong ke gini, ngejelasin hal² yg jelimet ke gini😂 mungkin isi video nya hanya suara jangkrik Krik...krik...Krik....sunyi senyap kaga ada omongan apa² cmn berdiam diri sambil mikir yg entah mikirin apa gitu 😅😢",2025-04-28T08:23:04Z,2025-04-28T08:23:04Z,@parlinasani3273,0,0,4,0,0,2017-09-13T04:37:48Z,0,9212,254,42,0.007874016,0.011811024,0.066929134,0.011811024,0.011811024,0,0.007874016,0.003937008,0.19047619,0,TRUE,,,,
3226,Sangat benarrr hanya beli plastik saja seribet itu😅,2025-04-27T12:39:05Z,2025-04-27T12:39:05Z,@wartinisbg6292,3,0,12,0,0,2016-04-02T13:52:26Z,0,933,51,8,0.019607843,0.019607843,0.019607843,0.019607843,0.019607843,0,0,0,0,0,TRUE,,,,
14663,Anak muda Indonesia. Gw seperti merasa tapi gw masih beban keluarga 😂,2025-04-22T00:52:38Z,2025-04-22T00:52:38Z,@LLLLlll__0000,0,0,0,0,0,2019-09-08T20:03:01Z,4,9212,69,11,0.014492754,0.043478261,0.028985507,0,0.014492754,0,0,0,0.181818182,0,TRUE,,,,
62261,"Satu2nya di Indonesia, jakarta maksudnya. Daerah lain banyak",2025-12-25T13:18:04Z,2025-12-25T13:18:04Z,@adithanshans,1,0,13700,1136,5104672,2017-09-10T07:55:30Z,319,933,60,8,0,0.05,0.033333333,0,0,0,0,0,0.125,0,TRUE,,,,
24984,Sehat² bang🙏🏻,2025-04-02T00:40:35Z,2025-04-02T00:40:35Z,@yusufromadhon9689,0,0,1,4,45,2020-09-28T01:10:22.037426Z,0,5272,13,2,0.05,0.05,0.15,0,0.1,0,0,0,0,0,FALSE,,,,
24760,Eren,2025-03-31T09:41:02Z,2025-03-31T09:41:02Z,@yenyenthewise,1,0,17,4,1585,2019-03-01T07:10:08Z,20,5272,4,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
50362,Dududududu…kayak nya Koh Vinz yg salah taruh ya di bumbu Desy??? 🤣🤭🤭🤭,2025-04-22T12:14:51Z,2025-04-22T12:14:51Z,@luckman3147,0,0,1,0,0,2018-03-02T02:47:31Z,0,1921,69,12,0,0.057971014,0.115942029,0.028985507,0.057971014,0,0.014492754,0,0.166666667,0,TRUE,,,,
5429,Ke 140,2025-04-20T02:28:09Z,2025-04-20T02:28:09Z,@AditRifqy-j1r,0,0,28,57,19677,2024-12-13T07:14:24.980396Z,16,829,6,2,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
59383,"Mobil2 impian Ivans motor yg bikin org jadi koruptor,pengedar dan kriminal lainnya 😊",2026-01-07T13:11:33Z,2026-01-07T13:11:33Z,@AhhahwhwGagwggw,0,2,1,0,0,2024-06-13T11:38:05.440881Z,0,393,84,13,0.011904762,0.023809524,0.023809524,0,0.011904762,0,0.011904762,0,0.153846154,0,TRUE,,,,
38891,14:56😂😂😂,2025-04-24T13:18:24Z,2025-04-24T13:18:24Z,@ririnbinarbuana8201,3,0,2850,242,202847,2021-04-24T17:41:37.576878Z,369,848,8,2,0.05,0,0.2,0.05,0.15,0,0,0,0,0,FALSE,,,,
14531,Nahhhh ini yang saya suka dari pada yg di sebelah ... 👍🏻❤️,2025-04-22T01:33:44Z,2025-04-22T01:33:44Z,@AzmiAlfaaruqy,0,0,0,0,0,2024-01-10T04:45:19.424733Z,0,9212,58,10,0.017241379,0.017241379,0.120689655,0.034482759,0.068965517,0,0,0.017241379,0.1,0,TRUE,,,,
15959,https://youtu.be/lV9Bosu1qTc?si=D0xKcRdAQTnF9FH0,2025-04-21T14:42:07Z,2025-04-21T14:42:07Z,@WildanMaulanaridho-xu1pd,1,0,0,0,0,2024-04-22T15:36:22.745314Z,0,9212,48,6,0,0.25,0.145833333,0,0,0,0.104166667,0,0.166666667,0,FALSE,,,,
28317,Menyala  abangku 🔥,2025-01-28T04:01:02Z,2025-01-28T04:01:02Z,@Satgas_siber_Kom1nfo_pus4t,0,0,0,0,0,2023-10-31T08:32:44.363962Z,0,3531,18,2,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
7545,Pertama-tama 🎉🎉🎉🎉,2025-04-11T04:46:24Z,2025-04-11T04:46:24Z,@Alhadi-cm9on,0,0,0,0,0,2023-06-30T07:13:11.186837Z,0,524,17,2,0.05,0.05,0.25,0.05,0.2,0,0.05,0.05,0,0,FALSE,,,,
16788,mari kita tunggu😊,2025-04-22T18:42:46Z,2025-04-22T18:42:46Z,@carryme12,0,0,0,0,0,2024-01-31T16:13:11.084658Z,0,9212,17,3,0.05,0,0.05,0,0.05,0,0,0,0,0,TRUE,,,,
26181,Bang bahas gas lpg 3kg,2025-02-03T09:20:48Z,2025-02-03T09:20:48Z,@riansyahmulloh5020,0,0,14,8,1293,2014-10-20T23:03:41Z,32,3531,22,5,0,0.045454545,0,0,0,0,0,0,0,0,TRUE,,,,
23483,Yaegerist,2025-03-31T13:29:08Z,2025-03-31T13:29:08Z,@aliframadhan329,0,0,1,1,4,2013-09-17T22:05:45Z,0,5272,9,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
47641,"Lagi hot banget nih 💎💎 𝐌𝐈𝐘𝐀𝟖𝟖 💎💎, lagi jadi perbincangan netizen!",2025-04-22T06:04:56Z,2025-04-22T06:04:56Z,@AndiSimanjuntak699,0,0,0,0,0,2025-04-22T06:02:43.548214Z,0,1595,65,9,0.030769231,0.076923077,0.184615385,0,0.153846154,0,0,0,0.111111111,0,TRUE,,,,
30469,Saran yang perlu dipertimbangkan oleh pemerintah 👍,2025-01-28T06:21:07Z,2025-01-28T06:21:07Z,@ViandoManarisip,0,0,209,24,91609,2009-10-25T07:27:21Z,0,3085,50,6,0.02,0.02,0.02,0,0.02,0,0,0,0,0,TRUE,,,,
54677,Yuhuuu😂,2025-04-22T00:03:54Z,2025-04-22T00:03:54Z,@Qirana_0,0,0,1,0,0,2024-07-02T02:23:05.799482Z,0,1566,7,1,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,FALSE,,,,
7136,Bang kenapa abang sekarang main Roblox?,2025-05-14T12:43:46Z,2025-05-14T12:43:46Z,@OktaviandraFirdaus-q9l,0,0,402,125,175290,2025-03-09T00:56:25.609226Z,31,524,39,6,0,0.051282051,0.025641026,0,0,0,0,0,0,0,TRUE,,,,
9979,7:08,2025-04-28T12:31:03Z,2025-04-28T12:31:03Z,@radenwelut,0,0,32,223,38923,2018-09-29T03:04:26Z,29,9212,4,2,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
56811,"udah paling ciuuaan deh main di  Mandalika77 ga mau pindah ke situs lain lagi,karena ini situs uadah kksih aku kmenangan jadi memang beneran udah nyaman bangetttttttt",2025-03-16T19:47:01Z,2025-03-16T19:47:01Z,@dharmrajkeer4511,0,0,8,0,0,2022-08-05T01:47:07.167032Z,0,174,166,27,0,0.006024096,0.006024096,0.006024096,0,0,0.006024096,0.006024096,0.111111111,0,TRUE,,,,
9971,"15:01

15:01

15:01",2025-04-28T12:53:15Z,2025-04-28T12:53:15Z,@radenwelut,0,0,32,223,38923,2018-09-29T03:04:26Z,29,9212,19,6,0,0,0.15,0,0,0.2,0,0,0,0,FALSE,,,,
68148,"@bachtiarfarid9751 karena ga relevan, versi pre-production, belum dijual belum ada harga belum dipasarkan, belum masuk mass-production

menolak lupa apron strut tower raize rocky jebol, or YT aja ""as roda phanter patah"", ini baru versi produksi masal",2026-02-09T03:36:08Z,2026-02-09T03:36:24Z,@djhrjeiwhri,0,0,1,0,0,2012-06-18T08:23:39Z,0,129,252,38,0,0.007936508,0.03968254,0,0,0.015873016,0.007936508,0,0.026315789,0,TRUE,,,,
41842,Janeeee😢😢😭😭😭😭😭,2025-04-23T03:23:41Z,2025-04-23T03:23:41Z,@cellonaomi6870,0,0,18,0,0,2020-12-07T13:41:27.386745Z,0,3503,14,1,0.05,0.05,0.35,0.1,0.35,0,0,0.1,0,0,FALSE,,,,
43913,@dimasnurady1595  yupz....,2025-04-25T10:36:55Z,2025-04-25T10:36:55Z,@vikawidjaja,0,0,357,220,159698,2016-05-05T12:11:00Z,0,3503,26,2,0,0,0.192307692,0.038461538,0,0,0,0.038461538,0,0,FALSE,,,,
1940,Mantapppppp,2025-03-22T05:51:05Z,2025-03-22T05:51:05Z,@AFNISA_Z,0,0,13,21,956,2013-01-09T16:19:34Z,77,83,11,1,0,0.05,0,0.05,0,0,0,0.05,0,0,FALSE,,,,
9683,@wakilpresidenindonesia sadarkan lo jadi wakpres karna apa,2025-05-01T16:59:09Z,2025-05-01T16:59:09Z,@rizalhayyi4344,0,0,149,5,550,2020-05-10T17:41:03.884011Z,125,9212,58,7,0,0,0.017241379,0,0,0,0,0,0.285714286,0,TRUE,,,,
21566,"回復術士はお前が思うほど弱くない。

~Keyaru",2025-04-01T18:03:07Z,2025-04-01T18:03:07Z,@kyookus8610,0,0,0,0,0,2016-12-30T06:03:38Z,0,5272,26,2,0,0.038461538,0.692307692,0,0.653846154,0.076923077,0,0,0,0,FALSE,,,,
64508,ga sabar liat om fitra test drive,2025-12-11T09:26:42Z,2025-12-11T09:26:42Z,@rizkyslmn,0,0,8,2,1680,2016-05-02T14:44:37Z,23,847,33,7,0,0,0,0,0,0,0,0,0.142857143,0,TRUE,,,,
26335,Bang lanjut war mafia tanah dong,2025-01-31T13:24:07Z,2025-01-31T13:24:07Z,@Dal-Gandot,0,0,0,0,0,2020-05-03T13:06:22.61783Z,0,3531,32,6,0,0.03125,0,0,0,0,0,0,0,0,TRUE,,,,
41739,Fajar 😂,2025-04-23T06:41:17Z,2025-04-23T06:41:17Z,@Vespa1997-fw8gi,0,0,0,0,0,2024-03-21T22:25:57.198413Z,0,3503,7,1,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
33202,Pro dan kontra secara pribadi langsung auto dikubukan😂😂😂😂😂😂😂,2025-01-24T03:13:42Z,2025-01-24T03:13:42Z,@trap001-i6r,0,0,4,6,326,2010-08-19T15:52:11Z,0,3085,60,8,0.016666667,0.016666667,0.116666667,0.016666667,0.116666667,0,0,0.016666667,0.125,0,TRUE,,,,
19167,Point berada di akhir video,2025-04-20T03:19:28Z,2025-04-20T03:19:28Z,@fauzanriopramudika2333,0,0,0,0,0,2016-02-17T11:28:20Z,0,2080,27,5,0,0.037037037,0,0,0,0,0,0,0,0,TRUE,,,,
47554,"Apaan dah kok kapten nya di lulusin, trio bali meguasi banget anjir",2025-04-22T07:17:38Z,2025-04-22T07:17:38Z,@RadenAyhdo,0,0,0,0,0,2024-09-27T01:08:13.737137Z,0,1595,67,12,0,0.014925373,0.014925373,0,0,0,0,0,0.25,0,TRUE,,,,
22890,gokill🔥,2025-03-31T16:46:52Z,2025-03-31T16:46:52Z,@yuhuujuga,0,0,0,0,0,2018-04-20T14:35:02Z,0,5272,7,1,0.05,0,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
5845,333333333r,2025-06-22T00:01:25Z,2025-06-22T00:01:25Z,@VeronikaVeronika-y6l,1,0,2,1,2143,2024-10-18T03:33:45.294804Z,0,817,10,1,0,0,0,0.05,0,0,0,0.05,0,0,FALSE,,,,
18621,"Gunakan sosmed dengan bijak jgn terlalu maniak dengan sosmed... 
Jalani hidup dengan real apa ada nya...!!!",2025-04-25T16:01:20Z,2025-04-25T16:01:20Z,@minartiseptianingrum,0,0,0,0,0,2024-09-11T17:25:33.537272Z,0,2080,107,16,0,0.018691589,0.08411215,0.028037383,0,0.009345794,0,0,0.1875,0,TRUE,,,,
59708,menit brp,2026-01-27T06:23:29Z,2026-01-27T06:23:29Z,@yok0hama-w1d,0,0,0,0,0,2026-01-05T06:20:09.688445Z,0,433,9,2,0,0,0,0,0,0,0,0,0.5,0,TRUE,,,,
60309,Apakah toko Otoproject layak dapet stiker Teh Botol Sosro juga koh? 😂😂😂,2026-01-10T05:25:57Z,2026-01-10T05:25:57Z,@jakaparker,0,0,1710000,1094,1849923042,2012-02-13T06:17:06Z,52,406,71,11,0.014084507,0.070422535,0.056338028,0.014084507,0.042253521,0,0,0,0.181818182,0,TRUE,,,,
45613,Biasaan!!!,2025-04-22T18:23:01Z,2025-04-22T18:23:01Z,@boopaal555,0,0,0,0,0,2011-12-03T03:20:19Z,0,1620,10,1,0,0.05,0.15,0.05,0,0,0,0,0,0,FALSE,,,,
65931,​@Yipikayeyy enggak BG aman kok tergantung penggunaan nya untuk apa jadi perhitungannya enak walaupun jarang dipake,2025-11-30T06:07:47Z,2025-11-30T06:07:47Z,@fathimahaddars4678,0,0,0,0,0,2022-10-11T14:50:04.741172Z,0,415,115,16,0,0.026086957,0.017391304,0,0,0.008695652,0,0,0.125,0,TRUE,,,,
4735,Boong,2025-04-21T07:51:37Z,2025-04-21T07:51:37Z,@gisellagenz5507,0,0,10,1,210,2013-01-30T02:40:45Z,43,356,5,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
8265,"MoSES
😮😮",2025-04-13T06:57:02Z,2025-04-13T06:57:02Z,@MeylindaNapitupulu,0,0,83,107,38360,2023-09-21T09:05:16.600011Z,0,740,8,1,0.05,0.2,0.1,0,0.1,0.05,0,0,0,0,FALSE,,,,
46315,sepatutnya fajar tidak diselamatkan. kerna dia bisa di mana2.,2025-04-22T02:46:31Z,2025-04-22T02:46:31Z,@18fizah,0,0,13,6,983,2011-11-07T13:41:52Z,0,1620,61,9,0,0,0.032786885,0,0,0,0,0,0.111111111,0,TRUE,,,,
